# SimN-1 V1 (Up to date)
# 473 data points written for 58 variables.
#
# Time (s),Altitude (ft),Altitude above sea level (ft),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
8.599,2305.864,2305.864,18.593,18.597,-10.399,10.399,45.056,-0.022,45.056,90.027,0.381,0.054,28.61,-80.6,0.064,-1.164e-4,-0.943,0.016,83.752,89.98,493.521,65.7,0.037,5.98e-4,9.79,67.269,61.573,0.849,0,0,0.301,0.426,0.292,0.014,0.12,0.426,0.011,0.01,-2.094e-4,0,0,0,0,-1.768e-4,1.634,90,10.432,931.947,0.001,337.62,0.055,1.083e6,6.706,35.315,0.05,0.107,0.002
8.649,2308.872,2308.872,18.074,18.078,-10.37,10.37,45.118,-0.021,45.118,90.027,0.38,0.002,28.61,-80.6,0.277,-1.164e-4,-0.858,0.004,83.706,89.98,493.521,65.7,0.037,5.98e-4,9.79,67.139,61.573,0.83,0,0,0.285,0.426,0.292,0.014,0.12,0.426,0.047,0.039,-2.02e-4,0,0,0,0,-1.55e-4,1.525,90,10.426,931.845,0.001,337.617,0.054,1.053e6,6.706,35.315,0.05,0.107,0.002
8.699,2311.794,2311.794,17.556,17.561,-10.333,10.333,45.181,-0.021,45.181,90.027,0.379,0.048,28.61,-80.6,0.065,-1.164e-4,-0.772,0.014,83.666,89.98,493.521,65.7,0.037,5.98e-4,9.79,67.268,61.573,0.849,0,0,0.269,0.426,0.292,0.014,0.12,0.426,0.011,0.009,-1.849e-4,0,0,0,0,-1.329e-4,1.55,90,10.42,931.745,0.001,337.613,0.052,1.023e6,6.706,35.315,0.05,0.108,0.002
8.749,2314.632,2314.632,17.041,17.045,-10.295,10.296,45.242,-0.021,45.242,90.027,0.375,0.104,28.61,-80.6,0.218,-1.164e-4,0.806,0.003,83.627,89.979,493.521,65.7,0.037,5.98e-4,9.79,67.174,61.573,0.835,0,0,0.253,0.426,0.292,0.014,0.12,0.426,0.037,0.031,4.462e-4,0,0,0,0,1.533e-4,1.594,90,10.414,931.649,0.001,337.61,0.051,9.933e5,6.706,35.315,0.05,0.108,0.002
8.799,2317.385,2317.385,16.527,16.531,-10.256,10.258,45.303,-0.021,45.303,90.026,0.367,0.197,28.61,-80.6,0.724,-1.164e-4,1,-0.001,83.582,89.979,493.521,65.7,0.037,5.98e-4,9.79,66.872,61.573,0.79,0,0,0.239,0.426,0.292,0.014,0.12,0.427,0.125,0.098,-2.321e-5,0,0,0,0,2.507e-4,1.703,90,10.409,931.555,0.001,337.607,0.049,9.644e5,6.706,35.315,0.009,0.109,0.002
# Event EJECTION_CHARGE occurred at t=8.808 seconds
8.808,2317.874,2317.874,16.434,16.438,-10.249,10.251,45.314,-0.021,45.314,90.026,0.365,0.209,28.61,-80.6,0.796,-1.164e-4,1.054,-0.001,83.573,89.978,493.521,65.7,0.037,5.98e-4,9.79,66.83,61.573,0.784,0,0,0.237,0.426,0.292,0.014,0.12,0.427,0.138,0.107,1.111e-4,0,0,0,0,2.816e-4,1.717,90,10.408,931.538,0.001,337.606,0.049,9.591e5,6.706,35.315,0.003,0.11,0.002
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=8.809 seconds
8.81,2318.009,2318.009,16.409,16.413,-51.121,51.391,45.317,-0.021,45.317,90.026,0.365,5.256,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,20.562,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.721,90,10.408,931.534,0.001,337.606,0.049,9.577e5,6.706,35.315,0.019,0.272,0.002
8.83,2319.025,2319.025,15.414,15.416,-46.276,46.521,45.337,-0.021,45.337,90.026,0.263,4.763,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,18.159,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.749,90,10.406,931.499,0.001,337.605,0.046,9e5,6.706,35.315,0.021,0.273,0.002
8.851,2320.077,2320.077,14.419,14.42,-41.734,41.955,45.352,-0.021,45.352,90.026,0.16,4.296,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,15.907,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.778,90,10.403,931.463,0.001,337.603,0.043,8.423e5,6.706,35.315,0.024,0.273,0.002
8.875,2321.166,2321.166,13.424,13.425,-37.489,37.681,45.361,-0.021,45.361,90.026,0.058,3.807,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,13.798,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.786,90,10.401,931.426,0.001,337.602,0.04,7.845e5,6.706,35.315,0.027,0.273,0.002
8.902,2322.291,2322.291,12.429,12.43,-33.547,33.714,45.361,-0.021,45.361,90.026,0.043,3.356,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,11.841,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.798,90,10.399,931.388,0.001,337.601,0.037,7.267e5,6.706,35.315,0.03,0.273,0.002
8.931,2323.452,2323.452,11.434,11.435,-29.918,30.069,45.352,-0.02,45.352,90.026,0.143,3.007,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,10.044,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.85,90,10.397,931.348,0.001,337.599,0.034,6.693e5,6.706,35.315,0.033,0.274,0.001
8.965,2324.646,2324.646,10.439,10.442,-26.598,26.736,45.331,-0.02,45.331,90.026,0.243,2.713,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,8.402,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.927,90,10.394,931.308,0.001,337.598,0.031,6.122e5,6.706,35.315,0.037,0.274,0.001
9.002,2325.866,2325.866,9.445,9.451,-23.588,23.717,45.295,-0.02,45.295,90.026,0.344,2.477,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,6.918,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.039,90,10.392,931.266,0.001,337.596,0.028,5.555e5,6.706,35.315,0.042,0.274,0.001
9.044,2327.103,2327.103,8.45,8.462,-20.872,20.987,45.24,-0.02,45.24,90.026,0.449,2.197,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,5.576,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.123,90,10.39,931.224,0.001,337.595,0.026,4.987e5,6.706,35.315,0.048,0.274,0.001
9.092,2328.347,2328.347,7.456,7.476,-18.442,18.534,45.162,-0.02,45.162,90.026,0.553,1.844,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.366,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.142,90,10.387,931.182,0.001,337.593,0.023,4.413e5,6.706,35.315,0.054,0.274,9.579e-4
9.146,2329.578,2329.578,6.461,6.493,-16.347,16.432,45.055,-0.02,45.055,90.025,0.653,1.672,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,3.34,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.299,90,10.385,931.14,0.001,337.592,0.02,3.859e5,6.706,35.315,0.061,0.274,8.326e-4
9.207,2330.769,2330.769,5.466,5.518,-14.516,14.577,44.915,-0.02,44.915,90.025,0.755,1.337,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,2.424,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.301,90,10.382,931.099,0.001,337.591,0.017,3.288e5,6.706,35.315,0.069,0.274,7.084e-4
9.275,2331.887,2331.887,4.47,4.549,-12.972,13.009,44.735,-0.02,44.735,90.025,0.846,0.978,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,1.643,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.22,90,10.38,931.061,0.001,337.589,0.014,2.707e5,6.706,35.315,0.077,0.274,5.854e-4
9.352,2332.889,2332.889,3.473,3.593,-11.752,11.775,44.512,-0.02,44.512,90.025,0.922,0.741,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,1.035,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.232,90,10.378,931.027,0.001,337.588,0.011,2.148e5,6.706,35.315,0.085,0.274,4.645e-4
9.437,2333.717,2333.717,2.475,2.663,-10.813,10.822,44.246,-0.02,44.246,90.025,0.984,0.462,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,0.554,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.101,90,10.376,930.999,0.001,337.587,0.008,1.571e5,6.706,35.315,0.092,0.274,3.478e-4
9.529,2334.316,2334.316,1.476,1.798,-10.174,10.177,43.941,-0.019,43.941,90.025,1.027,0.226,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,0.22,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.894,90,10.375,930.979,0.001,337.586,0.005,9.904e4,6.706,35.315,0.098,0.274,2.411e-4
9.628,2334.63,2334.63,0.476,1.152,-9.862,9.862,43.607,-0.019,43.607,90.025,1.049,0.131,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,0.074,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.918,90,10.375,930.968,0.001,337.586,0.003,5.734e4,6.706,35.315,0.048,0.274,1.647e-4
# Event APOGEE occurred at t=9.676 seconds
9.676,2334.668,2334.668,0,1.056,-9.79,9.791,43.44,-0.019,43.44,90.025,1.056,0.134,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,0.066,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.993,90,10.375,930.967,0.001,337.586,0.003,5.426e4,6.706,35.315,0.102,0.275,1.54e-4
9.778,2334.501,2334.501,-1,1.464,-9.571,9.574,43.084,-0.019,43.084,90.025,1.069,0.226,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,0.155,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.102,90,10.375,930.972,0.001,337.586,0.004,8.318e4,6.706,35.315,0.104,0.275,2.018e-4
9.883,2333.987,2333.987,-2,2.279,-9.112,9.118,42.714,-0.019,42.714,90.025,1.093,0.331,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,0.372,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.07,90,10.376,930.99,0.001,337.587,0.007,1.288e5,6.706,35.315,0.11,0.276,3.016e-4
9.992,2333.087,2333.087,-2.999,3.204,-8.341,8.356,42.314,-0.019,42.314,90.026,1.129,0.501,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,0.756,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.166,90,10.378,931.02,0.001,337.588,0.009,1.837e5,6.706,35.315,0.12,0.276,4.178e-4
10.112,2331.714,2331.714,-3.997,4.17,-7.291,7.315,41.859,-0.019,41.859,90.026,1.189,0.588,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,1.267,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.131,90,10.38,931.067,0.001,337.589,0.012,2.377e5,6.706,35.315,0.137,0.276,5.404e-4
10.249,2329.698,2329.698,-4.994,5.153,-5.944,5.976,41.307,-0.019,41.307,90.026,1.269,0.624,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,1.923,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.08,90,10.384,931.136,0.001,337.592,0.015,2.928e5,6.706,35.315,0.167,0.276,6.657e-4
10.416,2326.683,2326.683,-5.988,6.144,-4.294,4.34,40.582,-0.019,40.582,90.026,1.374,0.636,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,2.731,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.068,90,10.39,931.238,0.001,337.595,0.018,3.49e5,6.706,35.315,0.23,0.276,7.925e-4
10.646,2321.783,2321.783,-6.978,7.141,-2.355,2.421,39.488,-0.018,39.488,90.027,1.52,0.558,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,3.679,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.045,90,10.4,931.405,0.001,337.601,0.021,4.051e5,6.706,35.315,0.413,0.276,9.205e-4
11.059,2311.665,2311.665,-7.951,8.141,-0.144,0.605,37.271,-0.018,37.271,90.028,1.751,0.588,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.77,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.236,90,10.42,931.75,0.001,337.613,0.024,4.613e5,6.706,35.315,0.413,0.276,0.001
11.472,2300.855,2300.855,-8.01,8.254,-0.01,0.297,34.735,-0.018,34.735,90.03,1.994,0.296,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.829,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.237,90,10.442,932.118,0.001,337.626,0.024,4.642e5,6.706,35.315,0.41,0.276,0.001
11.882,2290.086,2290.086,-8.014,8.288,-0.001,0.073,31.974,-0.018,31.974,90.033,2.115,0.073,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.831,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.175,90,10.463,932.485,0.001,337.639,0.024,4.643e5,6.706,35.315,0.409,0.276,0.001
12.291,2279.322,2279.322,-8.014,8.296,0.006,0.235,29.113,-0.018,29.113,90.036,2.145,0.235,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.836,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.954,90,10.484,932.851,0.001,337.652,0.024,4.646e5,6.706,35.315,0.409,0.276,0.001
12.701,2268.564,2268.564,-8.012,8.27,0.003,0.242,26.298,-0.019,26.298,90.04,2.049,0.242,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.835,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.248,90,10.506,933.218,0.001,337.665,0.024,4.646e5,6.706,35.315,0.409,0.276,0.001
13.11,2257.808,2257.808,-8.011,8.294,0.001,0.154,23.481,-0.019,23.481,90.046,2.148,0.154,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.833,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.022,90,10.527,933.584,0.001,337.678,0.024,4.645e5,6.706,35.315,0.409,0.276,0.001
13.519,2247.056,2247.056,-8.01,8.277,0.004,0.197,20.64,-0.019,20.64,90.052,2.085,0.197,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.834,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.925,90,10.548,933.95,0.001,337.691,0.024,4.647e5,6.706,35.315,0.409,0.276,0.001
13.928,2236.307,2236.307,-8.009,8.256,0.001,0.078,17.897,-0.019,17.897,90.061,2.004,0.078,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.832,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.069,90,10.569,934.316,0.001,337.704,0.024,4.646e5,6.706,35.315,0.409,0.277,0.001
14.337,2225.561,2225.561,-8.008,8.263,0.003,0.039,15.186,-0.019,15.186,90.072,2.036,0.039,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.833,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.069,90,10.591,934.682,0.001,337.717,0.024,4.647e5,6.706,35.315,0.409,0.277,0.001
14.746,2214.819,2214.819,-8.007,8.266,0.003,0.036,12.444,-0.019,12.444,90.089,2.052,0.036,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.833,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.082,90,10.612,935.048,0.001,337.73,0.024,4.647e5,6.706,35.315,0.409,0.277,0.001
15.155,2204.081,2204.081,-8.006,8.268,0.003,0.064,9.681,-0.019,9.681,90.115,2.067,0.064,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.833,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.12,90,10.633,935.414,0.001,337.743,0.024,4.648e5,6.706,35.315,0.409,0.277,0.001
15.563,2193.345,2193.345,-8.004,8.274,0.003,0.081,6.892,-0.02,6.892,90.163,2.093,0.081,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.833,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.028,90,10.655,935.779,0.001,337.756,0.024,4.648e5,6.706,35.315,0.409,0.277,0.001
15.972,2182.614,2182.614,-8.003,8.264,0.008,0.308,4.108,-0.02,4.108,90.276,2.06,0.308,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.838,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.312,90,10.676,936.145,0.001,337.768,0.024,4.651e5,6.706,35.315,0.409,0.277,0.001
16.381,2171.886,2171.886,-8,8.293,-2.739e-4,0.172,1.261,-0.02,1.262,90.907,2.186,0.172,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.832,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.046,90,10.697,936.51,0.001,337.781,0.024,4.649e5,6.706,35.315,0.409,0.277,0.001
16.789,2161.161,2161.161,-8,8.275,0.017,0.545,-1.622,-0.02,1.622,269.289,2.115,0.545,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.847,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.672,90,10.718,936.875,0.001,337.794,0.024,4.657e5,6.706,35.315,0.409,0.277,0.001
17.198,2150.443,2150.443,-7.993,8.214,-0.011,0.133,-4.308,-0.02,4.308,269.73,1.893,0.133,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.826,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.785,90,10.74,937.24,0.001,337.807,0.024,4.647e5,6.706,35.315,0.409,0.277,0.001
17.607,2139.72,2139.72,-7.998,8.206,0.005,0.24,-6.81,-0.02,6.81,269.828,1.839,0.24,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.835,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.643,90,10.761,937.605,0.001,337.82,0.024,4.652e5,6.706,35.315,0.408,0.277,0.001
18.015,2129.006,2129.006,-7.996,8.183,0.003,0.231,-9.208,-0.021,9.208,269.872,1.74,0.231,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.834,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.553,90,10.782,937.97,0.001,337.833,0.024,4.652e5,6.706,35.315,0.408,0.277,0.001
18.423,2118.294,2118.294,-7.995,8.162,6.451e-4,0.074,-11.476,-0.021,11.476,269.896,1.646,0.074,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.832,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.708,90,10.803,938.335,0.001,337.846,0.024,4.651e5,6.706,35.315,0.408,0.277,0.001
18.832,2107.586,2107.586,-7.994,8.168,0.008,0.328,-13.702,-0.021,13.702,269.913,1.676,0.328,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.838,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.945,90,10.824,938.7,0.001,337.859,0.024,4.655e5,6.706,35.315,0.408,0.278,0.001
19.24,2096.882,2096.882,-7.991,8.193,0.021,0.676,-16.036,-0.021,16.036,269.925,1.81,0.675,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.853,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.361,90,10.846,939.064,0.001,337.871,0.024,4.662e5,6.706,35.315,0.408,0.278,0.001
19.648,2086.186,2086.186,-7.982,8.251,-0.015,0.304,-18.645,-0.021,18.646,269.935,2.086,0.303,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.826,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.334,90,10.867,939.428,0.001,337.884,0.024,4.65e5,6.706,35.315,0.409,0.278,0.001
20.057,2075.482,2075.482,-7.989,8.289,-4.249e-4,0.154,-21.524,-0.021,21.524,269.943,2.21,0.154,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.832,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.336,90,10.888,939.793,0.001,337.897,0.024,4.653e5,6.706,35.315,0.408,0.278,0.001
20.465,2064.787,2064.787,-7.989,8.306,0.009,0.373,-24.525,-0.021,24.525,269.95,2.273,0.373,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.839,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.577,90,10.909,940.157,0.001,337.91,0.024,4.657e5,6.706,35.315,0.408,0.278,0.001
20.873,2054.097,2054.097,-7.985,8.345,-0.004,0.075,-27.669,-0.022,27.669,269.955,2.425,0.075,28.61,-80.6,NaN,NaN,NaN,NaN,83.571,89.978,493.521,65.7,0.037,5.98e-4,9.79,0,61.573,-9.182,0,0,4.83,37.19,0,37.19,0,37.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.364,90,10.93,940.521,0.001,337.923,0.024,4.653e5,6.706,35.315,0.408,0.278,0.001
