# Sim1Full (Up to date)
# 798 data points written for 58 variables.
#
# Time (s),Altitude (ft),Altitude above sea level (ft),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
142.066,126.23,126.23,-4.824,5.111,0.003,0.204,-834.31,0.002,834.31,270,1.687,0.204,28.61,-80.603,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.792,0,64.368,-9.599,0,0,5.184,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.788,90,14.75,1008.738,0.001,340.237,0.014,3.005e5,6.706,35.315,0.246,0.491,6.648e-4
142.312,122.332,122.332,-4.823,5.127,0.02,0.642,-835.694,0.002,835.694,270,1.738,0.642,28.61,-80.603,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.792,0,64.368,-9.599,0,0,5.202,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.053,90,14.758,1008.877,0.001,340.242,0.014,3.01e5,6.706,35.315,0.246,0.491,6.675e-4
142.558,118.437,118.437,-4.818,5.178,-0.016,0.286,-837.162,0.002,837.162,270,1.896,0.286,28.61,-80.603,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.792,0,64.368,-9.599,0,0,5.175,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.037,90,14.765,1009.016,0.001,340.247,0.014,3.002e5,6.706,35.315,0.247,0.491,6.76e-4
142.805,114.538,114.538,-4.822,5.208,-0.002,0.149,-838.724,0.002,838.724,270,1.966,0.149,28.61,-80.603,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.792,0,64.368,-9.599,0,0,5.18,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.893,90,14.773,1009.156,0.001,340.251,0.014,3.004e5,6.706,35.315,0.246,0.491,6.807e-4
143.051,110.641,110.641,-4.823,5.194,0.011,0.459,-840.298,0.002,840.298,270,1.929,0.459,28.61,-80.603,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.792,0,64.368,-9.599,0,0,5.192,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.704,90,14.781,1009.295,0.001,340.256,0.014,3.008e5,6.706,35.315,0.246,0.491,6.785e-4
143.297,106.746,106.746,-4.82,5.151,-0.008,0.191,-841.811,0.002,841.811,270,1.816,0.191,28.61,-80.603,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.792,0,64.368,-9.599,0,0,5.178,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.911,90,14.789,1009.434,0.001,340.261,0.014,3.004e5,6.706,35.315,0.246,0.492,6.716e-4
143.544,102.849,102.849,-4.822,5.169,6.883e-4,0.169,-843.298,0.002,843.298,270,1.863,0.169,28.61,-80.603,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.792,0,64.368,-9.599,0,0,5.182,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.947,90,14.796,1009.573,0.001,340.265,0.014,3.005e5,6.706,35.315,0.246,0.492,6.745e-4
143.79,98.954,98.954,-4.822,5.184,0.004,0.292,-844.821,0.002,844.821,270,1.905,0.292,28.61,-80.603,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.792,0,64.368,-9.599,0,0,5.185,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.049,90,14.804,1009.713,0.001,340.27,0.014,3.006e5,6.706,35.315,0.246,0.492,6.77e-4
144.036,95.059,95.059,-4.821,5.21,3.871e-4,0.269,-846.389,0.002,846.389,270,1.977,0.269,28.61,-80.603,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.792,0,64.368,-9.599,0,0,5.183,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.845,90,14.812,1009.852,0.001,340.275,0.014,3.005e5,6.706,35.315,0.246,0.492,6.812e-4
144.282,91.165,91.165,-4.821,5.186,-0.003,0.024,-847.959,0.002,847.959,270,1.911,0.024,28.61,-80.603,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.792,0,64.368,-9.599,0,0,5.179,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.923,90,14.819,1009.991,0.001,340.279,0.014,3.005e5,6.706,35.315,0.246,0.492,6.772e-4
144.529,87.27,87.27,-4.821,5.188,0.002,0.168,-849.505,0.002,849.505,270,1.917,0.168,28.61,-80.603,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.792,0,64.368,-9.599,0,0,5.183,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.834,90,14.827,1010.13,0.001,340.284,0.014,3.006e5,6.706,35.315,0.246,0.492,6.776e-4
144.775,83.377,83.377,-4.821,5.173,9.337e-4,0.159,-851.036,0.002,851.036,270,1.875,0.159,28.61,-80.603,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.792,0,64.368,-9.599,0,0,5.182,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.797,90,14.835,1010.269,0.001,340.289,0.014,3.006e5,6.706,35.315,0.246,0.492,6.751e-4
145.021,79.484,79.484,-4.82,5.158,0.006,0.352,-852.535,0.002,852.535,270,1.836,0.352,28.61,-80.603,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.792,0,64.368,-9.599,0,0,5.187,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.663,90,14.843,1010.409,0.001,340.293,0.014,3.007e5,6.706,35.315,0.246,0.492,6.728e-4
145.267,75.592,75.592,-4.819,5.127,-0.003,0.205,-853.983,0.002,853.983,270,1.749,0.205,28.61,-80.603,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.792,0,64.368,-9.599,0,0,5.18,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.85,90,14.85,1010.548,0.001,340.298,0.014,3.005e5,6.706,35.315,0.246,0.492,6.676e-4
145.513,71.699,71.699,-4.82,5.145,0.007,0.386,-855.416,0.002,855.416,270,1.8,0.386,28.61,-80.603,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.792,0,64.368,-9.599,0,0,5.188,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.99,90,14.858,1010.687,0.001,340.303,0.014,3.008e5,6.706,35.315,0.246,0.493,6.706e-4
145.759,67.808,67.808,-4.818,5.177,-0.002,0.304,-856.908,0.002,856.908,270,1.895,0.304,28.61,-80.603,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.792,0,64.368,-9.599,0,0,5.182,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.045,90,14.866,1010.826,0.001,340.307,0.014,3.006e5,6.706,35.315,0.246,0.493,6.759e-4
